"movieId","movie_title","title_year","genres.x","genres.y","director_name","actor_1_name","actor_2_name","actor_3_name","duration","plot_keywords","language","country","facenumber_in_poster","imdb_score","movielens_score","movielens_score_normalized","aprox_imdb_score","aprox_movielens_score","aprox_movielens_normalized_score"
79723,"The Exploding Girl ",2009,"Drama","Drama","","Zoe Kazan","Mark Rendall","Jordan Scovel",79,"friend|hospital|low budget film|ring|stoned","English","USA",0,6.3,3.14285714285714,6.28571428571429,6,3,6
79796,"Centurion ",2010,"Action|Adventure|Drama|Thriller|War","Action|Adventure|Drama|History|Thriller|War","Neil Marshall","Michael Fassbender","JJ Feild","Dave Legeno",97,"mushroom|mute|roman soldier|screaming|wood carving","English","UK",0,6.4,3.11609498680739,6.23218997361478,6,3,6
79800,"Life During Wartime ",2009,"Comedy|Drama","Comedy|Drama","Todd Solondz","Rich Pecci","Shirley Henderson","Charlotte Rampling",98,"forgiveness|ghost|new jersey|pedophile|three sisters","English","USA",1,6.5,3.09868421052632,6.19736842105263,6,3,6
79879,"Piranha 3D ",2010,"Action|Horror|Thriller","Comedy|Horror","Alexandre Aja","Adam Scott","Kelly Brook","Jessica Szohr",88,"bloody water|boat|party|piranha|spring break","English","USA",0,5.5,2.48445595854922,4.96891191709845,6,2,5
79897,"Get Low ",2009,"Comedy|Drama|Mystery","Drama|Mystery","","Bill Murray","Robert Duvall","Bill Cobbs",100,"funeral|funeral home|hermit|party|secret","English","USA",1,7.1,3.42971887550201,6.85943775100402,7,3,7
79929,"The Eclipse ",2009,"Drama|Horror|Thriller","Drama|Horror|Romance","","Aidan Quinn","Iben Hjejle","Jim Norton",86,"ghost|irish|kissing|novelist|widower","English","Ireland",0,6.2,3.24418604651163,6.48837209302326,6,3,6
79946,"The Joneses ",2009,"Comedy|Drama","Comedy|Drama","","Demi Moore","Gary Cole","Robert Pralgo",96,"envy|fake family|gadget|materialism|unhappy marriage","English","USA",4,6.5,3.32397959183673,6.64795918367347,6,3,7
79972,"The Girl on the Train ",2009,"Drama","Drama","","Catherine Deneuve","Ronit Elkabetz","Émilie Dequenne",105,"bar mitzvah|lawyer|train|wealth|wrestler","French","France",1,6,2.9,5.8,6,3,6
79994,"Wild Grass ",2009,"Drama|Romance","Drama|Romance","","Mathieu Amalric","Sara Forestier","Edouard Baer",104,"dentist|letter|pilot|skateboard|wallet","French","France",0,6.3,2.63461538461538,5.26923076923077,6,3,5
80094,"The Last Exorcism ",2010,"Horror|Thriller","Drama|Horror|Thriller","","Caleb Landry Jones","Ashley Bell","Patrick Fabian",87,"cult film|documentary crew|exorcism|found footage|satanic ritual","English","France",0,5.6,2.95116279069767,5.90232558139535,6,3,6
80126,"The American ",2010,"Drama|Thriller","Crime|Drama|Thriller","Anton Corbijn","Violante Placido","Thekla Reuten","Filippo Timi",105,"ambush|assassin|priest|prostitute|sweden","English","USA",1,6.3,3.21621621621622,6.43243243243243,6,3,6
80166,"The Switch ",2010,"Comedy|Romance","Comedy|Drama|Romance","Josh Gordon","Caroline Dhavernas","Scott Elrod","Kelli Barrett",101,"artificial insemination|best friend|new york city|sperm|sperm donor","English","USA",2,6.1,3.14922480620155,6.2984496124031,6,3,6
80219,"Machete ",2010,"Action|Adventure|Comedy|Crime|Thriller","Action|Crime|Thriller","","Robert De Niro","Don Johnson","Cheech Marin",105,"machete|mexican|mexico|priest|texas","English","USA",1,6.7,3.36229314420804,6.72458628841608,7,3,7
80222,"Step Up 3D ",2010,"Drama|Romance","Drama|Music|Romance","Jon M. Chu","Alyson Stoner","Stephen Boss","Facundo Lombard",107,"dance|dance crew|dancer|mortgage|new york city","English","USA",0,6.2,3.22164948453608,6.44329896907217,6,3,6
80241,"Going the Distance ",2010,"Comedy|Romance","Comedy|Romance","","Rob Riggle","Kelli Garner","Jim Gaffigan",102,"bar|job|long distance relationship|male pubic hair|pubic hair","English","USA",0,6.3,3.18996415770609,6.37992831541219,6,3,6
80350,"Vampires Suck ",2010,"Comedy","Comedy","Jason Friedberg","Diedrich Bader","Dave Foley","Anneliese van der Pol",82,"cat|friend|love|sheriff|teenager","English","USA",7,3.5,1.88271604938272,3.76543209876543,4,2,4
80363,"Resident Evil: Afterlife ",2010,"Action|Horror|Sci-Fi|Thriller|IMAX","Action|Adventure|Horror|Sci-Fi","Paul W.S. Anderson","Milla Jovovich","Boris Kodjoe","Shawn Roberts",97,"alaska|female gunfighter|mutation|ship|siege","English","Germany",1,5.9,3.125,6.25,6,3,6
80463,"The Social Network ",2010,"Drama","Biography|Drama","David Fincher","Andrew Garfield","Dustin Fitzsimons","Marcella Lentz-Pope",120,"competitiveness|creator|entrepreneur|facebook|intellectual property","English","USA",0,7.7,3.81071742681241,7.62143485362483,8,4,8
80487,"Une Femme Mariée ",1964,"Drama","Drama","Jean-Luc Godard","Philippe Leroy","Macha Méril","Rita Maiden",94,"acting|actor|face slap|fashion|magazine","French","France",0,7.4,3.5,7,7,4,7
80489,"The Town ",2010,"Crime|Drama|Thriller","Crime|Drama|Thriller","Ben Affleck","Jeremy Renner","Jon Hamm","Owen Burke",150,"bank manager|bank robbery|criminal gang|heist|prison","English","USA",7,7.6,3.76006768189509,7.52013536379019,8,4,8
80549,"Easy A ",2010,"Comedy|Romance","Comedy|Romance","Will Gluck","Emma Stone","Dan Byrd","Fred Armisen",92,"gay|gay interest|high school|school|student","English","USA",1,7.1,3.64647993943982,7.29295987887964,7,4,7
80551,"Eat Pray Love ",2010,"Drama|Romance","Drama|Romance","Ryan Murphy","James Franco","Julia Roberts","Billy Crudup",140,"divorce|emotional balance|female protagonist|indonesia|inner peace","English","USA",1,5.7,2.85617597292724,5.71235194585448,6,3,6
80586,"Flipped ",2010,"Comedy|Drama|Romance","Comedy|Drama|Romance","Rob Reiner","Madeline Carroll","Rebecca De Mornay","Aidan Quinn",90,"apology|falling in love|multiple perspectives|narrated by a girl|younger version of character","English","USA",0,7.7,3.81159420289855,7.6231884057971,8,4,8
80590,"Wall Street: Money Never Sleeps ",2010,"Drama","Drama","Oliver Stone","Frank Langella","Austin Pendleton","John Buffalo Mailer",136,"corporate greed|crisis|economy|greed|mentor","English","USA",2,6.3,3.0836038961039,6.16720779220779,6,3,6
80615,"Legend of the Guardians: The Owls of Ga'Hoole ",2010,"Adventure|Animation|Fantasy|IMAX","Action|Adventure|Animation|Family|Fantasy","Zack Snyder","Abbie Cornish","Richard Roxburgh","Anthony LaPaglia",101,"barn owl|escape|owl|ruler|soldier","English","USA",1,7,3.26195219123506,6.52390438247012,7,3,7
80617,"Cats & Dogs: The Revenge of Kitty Galore ",2010,"Action|Children|Comedy","Action|Comedy|Family|Fantasy","Brad Peyton","Jack McBrayer","Sean Hayes","Katt Williams",82,"cartoon on tv|cat|dog|kitty|special agent","English","USA",0,4.3,2.05263157894737,4.10526315789474,4,2,4
80653,"The Missing Person ",2009,"Drama|Film-Noir|Mystery","Drama","","Merritt Wever","Amy Ryan","Paul Adelstein",95,"cellphone|detective|missing person|private detective|train","English","USA",3,6.2,2.57142857142857,5.14285714285714,6,3,5
80655,"Amigo ",2010,"Drama|War","Drama|War","John Sayles","Brian Lee Franklin","John Arcilla","Ronnie Lazaro",124,"american|filipino|friendship|guerrilla army|village","English","USA",0,5.8,3.33333333333333,6.66666666666667,6,3,7
80693,"It's Kind of a Funny Story ",2010,"Comedy|Drama","Comedy|Drama|Romance","","Zoë Kravitz","Jeremy Davies","Jim Gaffigan",101,"based on novel|depression|psychiatric ward|suicide attempt|therapy","English","USA",3,7.2,3.63499420625724,7.26998841251448,7,4,7
80763,"Saint John of Las Vegas ",2009,"Comedy|Drama","Comedy|Drama","","Peter Dinklage","Steve Buscemi","Romany Malco",85,"city name in title|male frontal nudity|place name in title","English","USA",1,5.8,3.07142857142857,6.14285714285714,6,3,6
80831,"Let Me In ",2010,"Drama|Horror|Mystery","Drama|Fantasy|Horror|Mystery","Matt Reeves","Chloë Grace Moretz","Dylan Minnette","Kodi Smit-McPhee",116,"blood|boy|night|school|vampire","English","UK",0,7.2,3.63346613545817,7.26693227091633,7,4,7
80839,"Secretariat ",2010,"Adventure|Drama","Biography|Drama|Family|History|Sport","Randall Wallace","Scott Glenn","Kevin Connolly","Dylan Walsh",123,"eccentric|horse racing|newspaper clipping|stallion|triple crown","English","USA",0,7.2,3.73341836734694,7.46683673469388,7,4,7
80844,"Lake Mungo ",2008,"Drama|Mystery|Thriller","Drama|Horror|Mystery|Thriller","","Talia Zucker","Rosie Traynor","Martin Sharpe",89,"ghost|lake|parapsychologist|psychic|secret","English","Australia",0,6.1,3.19148936170213,6.38297872340426,6,3,6
80846,"Devil ",2010,"Horror|Mystery|Thriller","Horror|Mystery|Thriller","John Erick Dowdle","Bojana Novakovic","Bokeem Woodbine","Geoffrey Arend",80,"devil|elevator|hit and run|throat slitting|trapped in an elevator","English","USA",0,6.3,2.9451114922813,5.89022298456261,6,3,6
80858,"You Again ",2010,"Comedy","Comedy|Family|Romance","Andy Fickman","Jamie Lee Curtis","James Wolk","Christine Lakin",105,"dancing|dog|flight|hostility|travel","English","USA",6,5.8,2.89779005524862,5.79558011049724,6,3,6
80864,"You Will Meet a Tall Dark Stranger ",2010,"Comedy|Romance","Comedy|Drama|Romance","Woody Allen","Anthony Hopkins","Naomi Watts","Ewen Bremner",98,"call girl|charlatan|fortune teller|manuscript|writer","English","USA",0,6.3,3.11821086261981,6.23642172523962,6,3,6
80880,"Stone ",2010,"Drama|Thriller","Drama|Thriller","John Curran","Robert De Niro","Milla Jovovich","Frances Conroy",105,"arsonist|blood splatter on face|deception|parole|parole officer","English","USA",1,5.4,2.67027027027027,5.34054054054054,5,3,5
80906,"Inside Job ",2010,"Documentary","Crime|Documentary","Charles Ferguson","Matt Damon","George W. Bush","Barney Frank",105,"florida|iceland|interview|new york city new york|recession","English","USA",0,8.3,3.98071469086784,7.96142938173568,8,4,8
80917,"Monsters ",2010,"Drama|Sci-Fi","Drama|Sci-Fi|Thriller","","Scoot McNairy","Whitney Able","Ricky Catter",94,"alien|alien invasion|destroyed building|destruction|mexico","English","UK",0,6.4,3.29524680073126,6.59049360146252,6,3,7
80947,"Bran Nue Dae ",2009,"Comedy|Musical","Comedy|Drama|Musical","","Deborah Mailman","Magda Szubanski","Jessica Mauboy",88,"australia|journey|love|priest|traveling","English","Australia",7,6.3,3.09090909090909,6.18181818181818,6,3,6
80969,"Never Let Me Go ",2010,"Drama|Romance|Sci-Fi","Drama|Romance|Sci-Fi","Mark Romanek","Andrew Garfield","Charlie Rowe","Charlotte Rampling",103,"boarding school|childhood|love|love triangle|organ donation","English","UK",0,7.2,3.66338028169014,7.32676056338028,7,4,7
81132,"Rubber ",2010,"Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western","Comedy|Fantasy|Horror","","Haley Ramm","Jack Plotnick","Cecelia Antoinette",82,"desert|dump|show|spectator|tire","English","France",0,5.8,2.95175438596491,5.90350877192982,6,3,6
81156,"Jackass 3D ",2010,"Action|Comedy|Documentary","Action|Comedy|Documentary","Jeff Tremaine","Bam Margera","Steve-O","Chris Pontius",101,"full frontal male nudity|man wearing a jock strap|man wearing a thong|rear male nudity|stripped prison uniform","English","USA",1,7.1,3.23995983935743,6.47991967871486,7,3,6
81164,"The Hole ",2009,"Horror|Thriller","Adventure|Fantasy|Thriller","Joe Dante","Bruce Dern","Teri Polo","Haley Bennett",92,"basement|family relationships|hole|no opening credits|slow motion scene","English","USA",2,5.7,2.86538461538462,5.73076923076923,6,3,6
81195,"Perrier's Bounty ",2009,"Action|Comedy|Crime|Drama","Action|Comedy|Crime|Drama|Romance|Thriller","","Jim Broadbent","Brendan Coyle","Michael McElhatton",88,"burglary|estranged father|money|neighbor|thug","English","Ireland",8,6.4,3.34,6.68,6,3,7
81229,"RED ",2010,"Action|Comedy","Action|Comedy|Crime|Thriller","Robert Schwentke","Bruce Willis","Morgan Freeman","Jaqueline Fleming",111,"cia|female assassin|interrogation|office cubicle|spy","English","USA",4,7.1,3.61943793911007,7.23887587822014,7,4,7
81270,"My Soul to Take ",2010,"Horror|Thriller","Horror|Mystery|Thriller","Wes Craven","Frank Grillo","Emily Meade","Zena Grey",107,"evil|killer|murder|psychopath|serial killer","English","USA",2,4.8,2.24615384615385,4.49230769230769,5,2,4
81385,"Of Gods and Men ",2010,"Drama","Drama","","Lambert Wilson","Michael Lonsdale","Olivier Rabourdin",122,"catholic church|community|monastery|monk|terrorist","French","France",0,7.2,3.35655737704918,6.71311475409836,7,3,7
81417,"Paranormal Activity 2 ",2010,"Horror|IMAX","Horror","","Sprague Grayden","Molly Ephraim","Micah Sloat",98,"california|carlsbad california|house|nanny|security camera","English","USA",0,5.7,2.8625730994152,5.72514619883041,6,3,6
81512,"Hereafter ",2010,"Drama|Fantasy","Drama|Fantasy","Clint Eastwood","Matt Damon","Jay Mohr","Cécile De France",129,"death|france|near death experience|tsunami|twin brother","English","USA",0,6.5,3.11791383219955,6.23582766439909,6,3,6
81535,"Saw 3D: The Final Chapter ",2010,"Horror|Mystery|Thriller","Horror|Mystery","Kevin Greutert","Costas Mandylor","Gina Holden","Betsy Russell",90,"blood splatter|self help guru|sequel|support group|survivor","English","Canada",0,5.6,2.6530612244898,5.30612244897959,6,3,5
81537,"Due Date ",2010,"Comedy","Comedy|Drama","Todd Phillips","Robert Downey Jr.","RZA","Matt Walsh",95,"actor|aspiring actor|birth|misadventure|suitcase","English","USA",3,6.6,3.19039869812856,6.38079739625712,7,3,6
81562,"127 Hours ",2010,"Adventure|Drama|Thriller","Adventure|Biography|Drama|Thriller","Danny Boyle","James Franco","Treat Williams","Kate Burton",94,"alone|aron ralston|based on autobiography|canyon|survival","English","USA",0,7.6,3.69487388120423,7.38974776240846,8,4,7
81564,"Megamind ",2010,"Action|Animation|Children|Comedy|Sci-Fi|IMAX","Action|Animation|Comedy|Family|Sci-Fi","","J.K. Simmons","Brad Pitt","Will Ferrell",95,"battle|city|planet|prison|superhero","English","USA",3,7.3,3.66124713083397,7.32249426166794,7,4,7
81591,"Black Swan ",2010,"Drama|Thriller","Drama|Thriller","Darren Aronofsky","Natalie Portman","Mila Kunis","Mark Margolis",108,"ballerina|ballet|fear|female protagonist|madness","English","USA",1,8,3.83500619578686,7.67001239157373,8,4,8
81629,"The Horse Boy ",2009,"Documentary","Documentary","","Temple Grandin","Rowan Isaacson","Simon Baron-Cohen",93,"horse|journey|mongolia|shaman|travel","English","USA",0,7.4,3.8,7.6,7,4,8
81637,"A Turtle's Tale: Sammy's Adventures ",2010,"Adventure|Animation","Adventure|Animation|Family","","Ed Begley Jr.","Jenny McCarthy","Stacy Keach",88,"apostrophe in title|character name in title|punctuation in title|sea turtle","English","France",2,6.1,2.61764705882353,5.23529411764706,6,3,5
81641,"Fair Game ",2010,"Drama|Thriller","Biography|Drama|Thriller","Doug Liman","Naomi Watts","Ty Burrell","Brooke Smith",108,"bush administration|cia|interview|iraq|new york times","English","USA",2,6.8,3.48036253776435,6.9607250755287,7,3,7
81782,"Unstoppable ",2010,"Action|Drama|Thriller","Action|Thriller","Tony Scott","Denzel Washington","Rosario Dawson","Ethan Suplee",98,"freight train|race against time|runaway train|train|train engineer","English","USA",1,6.8,3.39013933547696,6.78027867095391,7,3,7
81784,"Morning Glory ",2010,"Comedy|Drama|Romance","Comedy|Drama|Romance","Roger Michell","Noah Bean","Patti D'Arbanville","Vanessa Aspillaga",107,"job offer|roller coaster|slow motion action scene|slow motion sequence|television","English","USA",0,6.5,3.23887587822014,6.47775175644028,6,3,6
81788,"The Next Three Days ",2010,"Crime|Drama|Romance|Thriller","Crime|Drama|Romance|Thriller","Paul Haggis","Olivia Wilde","Daniel Stern","Aisha Hinds",133,"argument|evidence|fingerprints|murder|murder weapon","English","USA",0,7.4,3.73957322987391,7.47914645974782,7,4,7
81791,"Somewhere ",2010,"Drama","Comedy|Drama","Sofia Coppola","Nathalie Fay","Chris Pontius","Erin Wasson",97,"actor|boredom|luxury hotel|party|trip","English","USA",0,6.3,3.23460410557185,6.46920821114369,6,3,6
81804,"Wild Target ",2010,"Comedy|Drama|Romance|Thriller","Action|Comedy|Crime","Jonathan Lynn","Rupert Grint","Rupert Everett","Geoff Bell",98,"apprentice|assassin|hitman|kleptomaniac|thief","English","UK",4,6.9,3.5,7,7,4,7
81817,"Carlos             ",NA,"Crime|Drama|Thriller","Biography|Crime|Drama|Thriller","","Edgar Ramírez","Nora von Waldstätten","Katharina Schüttler",334,"opec|pubic hair|revolutionary|terrorism|true crime","English","France",0,7.7,3.76589595375723,7.53179190751445,8,4,8
81819,"Biutiful ",2010,"Drama","Drama","Alejandro G. Iñárritu","Maricel Álvarez","Hanaa Bouchaib","Eduard Fernández",148,"children|chinese|illegal immigrant|immigrant|male ponytail","Spanish","Mexico",0,7.5,3.65841584158416,7.31683168316832,8,4,7
81845,"The King's Speech ",2010,"Drama","Biography|Drama|History|Romance","Tom Hooper","Colin Firth","Jennifer Ehle","Derek Jacobi",118,"king|king george vi|speech|speech therapist|throne","English","UK",0,8,3.97203380406983,7.94406760813966,8,4,8
81847,"Tangled ",2010,"Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX","Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance","","Brad Garrett","Donna Murphy","M.C. Gainey",100,"17th century|based on fairy tale|disney|flower|tower","English","USA",1,7.8,3.80800207846194,7.61600415692388,8,4,8
81932,"The Fighter ",2010,"Drama","Biography|Drama|Sport","David O. Russell","Christian Bale","Jack McGee","Melissa McMeekin",116,"boxer|boxing|boxing match|crack cocaine|lowell massachusetts","English","USA",2,7.9,3.86839430894309,7.73678861788618,8,4,8
82005,"The Extra Man ",2010,"Comedy","Comedy","Shari Springer Berman","Lynn Cohen","Marian Seldes","Dan Hedaya",108,"co worker|escort|magazine|teacher|writer","English","USA",4,5.9,2.75757575757576,5.51515151515152,6,3,6
82022,"The Reef ",2010,"Drama|Horror|Thriller","Horror|Thriller","","Damian Walshe-Howling","Gyton Grantley","Adrienne Pickering",94,"boat|great white shark|killing an animal|shark|underwater","English","Australia",0,5.8,2.90909090909091,5.81818181818182,6,3,6
82041,"The Loved Ones ",2009,"Horror","Horror|Thriller","","Robin McLeavy","Jessica McNamee","Victoria Thaine",84,"escape|high school|high school prom|prom|prom king","English","Australia",1,6.7,3.5,7,7,4,7
